NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.6375
CFL: 0.3
-0.9375 -0.65 6.56649e-11
-0.9375 -0.616667 1.62272e-11
-0.9375 -0.583333 4.22343e-12
-0.9375 -0.55 1.86481e-12
-0.9375 -0.516667 1.15333e-12
-0.9375 -0.483333 6.95768e-13
-0.9375 -0.45 4.0601e-13
-0.9375 -0.416667 2.29127e-13
-0.9375 -0.383333 1.25057e-13
-0.9375 -0.35 6.60805e-14
-0.9375 -0.316667 3.38458e-14
-0.9375 -0.283333 1.68232e-14
-0.9375 -0.25 8.1237e-15
-0.9375 -0.216667 8.84846e-15
-0.9375 -0.183333 5.66849e-14
-0.9375 -0.15 3.16283e-13
-0.9375 -0.116667 1.60744e-12
-0.9375 -0.0833333 1.60061e-11
-0.9375 -0.05 1.19332e-10
-0.9375 -0.0166667 7.35423e-10
-0.9375 0.0166667 3.89763e-09
-0.9375 0.05 1.81311e-08
-0.9375 0.0833333 7.5048e-08
-0.9375 0.116667 2.79196e-07
-0.9375 0.15 9.40647e-07
-0.9375 0.183333 2.88644e-06
-0.9375 0.216667 8.10056e-06
-0.9375 0.25 2.08494e-05
-0.9375 0.283333 4.92901e-05
-0.9375 0.316667 0.000107051
-0.9375 0.35 0.000213279
-0.9375 0.383333 0.000388027
-0.9375 0.416667 0.000634306
-0.9375 0.45 0.000887573
-0.9375 0.483333 0.00104184
-0.9375 0.516667 0.00110711
-0.9375 0.55 0.00113144
-0.9375 0.583333 0.00113874
-0.9375 0.616667 0.00113979
-0.9375 0.65 0.00113901
-0.9375 0.683333 0.00113494
-0.9375 0.716667 0.00112299
-0.9375 0.75 0.00109491
-0.9375 0.783333 0.00103716
-0.9375 0.816667 0.000930773
-0.9375 0.85 0.000755819
-0.9375 0.883333 0.000509122
-0.9375 0.916667 0.000255415
-0.9375 0.95 0.000102112
-0.9375 0.983333 3.80357e-05
-0.9375 1.01667 1.01044e-05
-0.9375 1.05 3.44289e-06
-0.9375 1.08333 1.12935e-06
-0.9375 1.11667 3.5731e-07
-0.9125 -1.11667 0.000137075
-0.9125 -1.08333 6.63035e-05
-0.9125 -1.05 2.61077e-05
-0.9125 -1.01667 9.65943e-06
-0.9125 -0.983333 4.6309e-06
-0.9125 -0.95 1.58721e-06
-0.9125 -0.916667 5.23666e-07
-0.9125 -0.883333 1.66626e-07
-0.9125 -0.85 5.12191e-08
-0.9125 -0.816667 1.52317e-08
-0.9125 -0.783333 4.38806e-09
-0.9125 -0.75 1.22581e-09
-0.9125 -0.716667 3.32214e-10
-0.9125 -0.683333 8.71411e-11
-0.9125 -0.65 2.21565e-11
-0.9125 -0.616667 5.73415e-12
-0.9125 -0.583333 2.09565e-12
-0.9125 -0.55 1.33745e-12
-0.9125 -0.516667 8.30116e-13
-0.9125 -0.483333 4.9754e-13
-0.9125 -0.45 2.88835e-13
-0.9125 -0.416667 1.62338e-13
-0.9125 -0.383333 8.83551e-14
-0.9125 -0.35 4.66014e-14
-0.9125 -0.316667 2.38411e-14
-0.9125 -0.283333 1.18422e-14
-0.9125 -0.25 5.71633e-15
-0.9125 -0.216667 5.6906e-15
-0.9125 -0.183333 3.3943e-14
-0.9125 -0.15 1.81071e-13
-0.9125 -0.116667 8.40001e-13
-0.9125 -0.0833333 5.87387e-12
-0.9125 -0.05 4.12134e-11
-0.9125 -0.0166667 2.51775e-10
-0.9125 0.0166667 1.33349e-09
-0.9125 0.05 6.20405e-09
-0.9125 0.0833333 2.56816e-08
-0.9125 0.116667 9.55442e-08
-0.9125 0.15 3.21906e-07
-0.9125 0.183333 9.87809e-07
-0.9125 0.216667 2.77224e-06
-0.9125 0.25 7.13536e-06
-0.9125 0.283333 1.68688e-05
-0.9125 0.316667 3.66368e-05
-0.9125 0.35 7.29916e-05
-0.9125 0.383333 0.000132794
-0.9125 0.416667 0.000217061
-0.9125 0.45 0.000303659
-0.9125 0.483333 0.000356349
-0.9125 0.516667 0.000378628
-0.9125 0.55 0.00038693
-0.9125 0.583333 0.000389419
-0.9125 0.616667 0.000389777
-0.9125 0.65 0.000389507
-0.9125 0.683333 0.000388114
-0.9125 0.716667 0.000384023
-0.9125 0.75 0.000374413
-0.9125 0.783333 0.000354649
-0.9125 0.816667 0.00031824
-0.9125 0.85 0.000258367
-0.9125 0.883333 0.000173957
-0.9125 0.916667 8.72096e-05
-0.9125 0.95 3.48497e-05
-0.9125 0.983333 1.29776e-05
-0.9125 1.01667 3.42528e-06
-0.9125 1.05 1.1668e-06
-0.9125 1.08333 3.82642e-07
-0.9125 1.11667 1.2103e-07
-0.8875 -1.11667 4.52188e-05
-0.8875 -1.08333 2.1857e-05
-0.8875 -1.05 8.60287e-06
-0.8875 -1.01667 3.18207e-06
-0.8875 -0.983333 1.53453e-06
-0.8875 -0.95 5.25817e-07
-0.8875 -0.916667 1.73437e-07
-0.8875 -0.883333 5.51727e-08
-0.8875 -0.85 1.69548e-08
-0.8875 -0.816667 5.04059e-09
-0.8875 -0.783333 1.45143e-09
-0.8875 -0.75 4.05065e-10
-0.8875 -0.716667 1.09533e-10
-0.8875 -0.683333 2.85648e-11
-0.8875 -0.65 7.42952e-12
-0.8875 -0.616667 2.41502e-12
-0.8875 -0.583333 1.50855e-12
-0.8875 -0.55 9.57433e-13
-0.8875 -0.516667 5.88208e-13
-0.8875 -0.483333 3.50063e-13
-0.8875 -0.45 2.01977e-13
-0.8875 -0.416667 1.12965e-13
-0.8875 -0.383333 6.12543e-14
-0.8875 -0.35 3.22189e-14
-0.8875 -0.316667 1.64502e-14
-0.8875 -0.283333 8.15927e-15
-0.8875 -0.25 3.93455e-15
-0.8875 -0.216667 3.61864e-15
-0.8875 -0.183333 2.02158e-14
-0.8875 -0.15 1.05532e-13
-0.8875 -0.116667 4.58674e-13
-0.8875 -0.0833333 1.74283e-12
-0.8875 -0.05 1.3415e-11
-0.8875 -0.0166667 8.36392e-11
-0.8875 0.0166667 4.43574e-10
-0.8875 0.05 2.06291e-09
-0.8875 0.0833333 8.5384e-09
-0.8875 0.116667 3.17659e-08
-0.8875 0.15 1.07027e-07
-0.8875 0.183333 3.28431e-07
-0.8875 0.216667 9.21737e-07
-0.8875 0.25 2.37244e-06
-0.8875 0.283333 5.60874e-06
-0.8875 0.316667 1.21814e-05
-0.8875 0.35 2.42687e-05
-0.8875 0.383333 4.41512e-05
-0.8875 0.416667 7.21619e-05
-0.8875 0.45 0.000100927
-0.8875 0.483333 0.000118409
-0.8875 0.516667 0.000125797
-0.8875 0.55 0.000128549
-0.8875 0.583333 0.000129373
-0.8875 0.616667 0.000129491
-0.8875 0.65 0.000129401
-0.8875 0.683333 0.000128938
-0.8875 0.716667 0.000127578
-0.8875 0.75 0.000124382
-0.8875 0.783333 0.000117811
-0.8875 0.816667 0.000105705
-0.8875 0.85 8.57996e-05
